Санта Хаос;"Санта Хаос; кто такой Санта Хаос";Санта Хаос - аккуматизированный злодей, захвативший Санта Клауса. Это произошло из-за Ледибаг и сильной эмоции разочарования. Способности: Дарит жуткие подарки и летает на зловещей оленей упряжке. Эпизод: «Санта Хаос»;https://static.wikia.nocookie.net/ladybug/images/f/f6/Santa_Claws_Square.png/revision/latest?cb=20190324085106&path-prefix=ru;";"
Сапотис;"Сапотис; кто такой Сапотис";Сапотис - аккуматизированный злодей, захвативший Эллу и Этту Сезер. Это произошло из-за Альи Сезер и сильной эмоции разочарования. Способности: Создают своих клонов после приёма пищи. Очень ловкие и практически неуловимые. Эпизод: «Сапотис»;https://static.wikia.nocookie.net/ladybug/images/8/8c/Sapotis_Square.png/revision/latest?cb=20190324065342&path-prefix=ru;";"
Секретная Группа;"Секретная Группа; кто такой Секретная Группа";Секретная Группа - группа аккуматизированных злодеев, захвативших Алью Сезер, Аликс Кюбдэль, Милен Апрэль, Роуз Левилён, Джулеку Куффен. Это произошло из-за Маринетт Дюпэн-Чэн и сильной эмоции огорчения. Способности: В Секретную Группу входят соответственно Леди Wifi, Времеход, Ужастик, Принцесса Ароматов и Рефлекта. Эпизод: «Секретная Группа»;https://static.wikia.nocookie.net/ladybug/images/2/26/Gang_of_Secrets_-_Header_Image.png/revision/latest/scale-to-width-down/115?cb=20210418140329&path-prefix=ru;";"
Сирена;"Сирена; кто такой Сирена";"Сирена - аккуматизированный злодей, захвативший Ондин. Это произошло из-за Ле Тьен Кима и сильной эмоции огорчения. Способности: Способна создавать с помощью слёз подводный мир и дышать под водой; из собственного воздуха создает маски для дыхания под водой. Эпизод: «Сирена»";https://static.wikia.nocookie.net/ladybug/images/6/6c/Syren_Square.png/revision/latest?cb=20190324065413&path-prefix=ru;";"
Стайл Квин;"Стайл Квин; кто такой Стайл Квин";"Стайл Квин - аккуматизированный злодей, захвативший Одри Буржуа. Это произошло из-за Габриэля Агреста, Натали Санкёр и сильной эмоции злости. Способности: С помощью своего скипетра превращает людей в золотые статуи; способна перемещаться в форме пыли. Эпизод: «Стайл Квин»";https://static.wikia.nocookie.net/ladybug/images/5/59/Style_Queen_Square.png/revision/latest?cb=20190324080221&path-prefix=ru;";"
Стартрейн;"Стартрейн; кто такой Стартрейн";Стартрейн - аккуматизированный злодей, захвативший Клоди Канте. Это произошло из-за переживания из-за экзамена и сильной эмоции отчаяния. Способности: Поезд может покинуть Землю и перемещаться по космосу. Кроме того, в любых вагонах можно создавать условия повышенной температуры, вакуума, а также призывать коробочки в качестве боевых единиц. Эпизод: «Стартрейн»;https://static.wikia.nocookie.net/ladybug/images/a/ad/Startrain_Square.png/revision/latest?cb=20200427181311&path-prefix=ru;";"
Сэндбой;"Сэндбой; кто такой Сэндбой";Сэндбой - аккуматизированный злодей, захвативший Мальчика. Это произошло из-за ночного кошмара и сильной эмоции страха. Способности: Воплощает в реальность кошмары людей. Эпизод: «Сэндбой»;https://static.wikia.nocookie.net/ladybug/images/e/e1/Sandboy_Square.png/revision/latest?cb=20190324082826&path-prefix=ru;";"
Таймтейггер;"Таймтейггер; кто такой Таймтейггер";Таймтейггер - аккуматизированный злодей, захвативший Криса Лейфа (Будущее). Способности: Умеет путешествовать во времени и отправлять других в прошлое. Эпизод: «Таймтеггер»;https://pm1.narvii.com/7274/1d50cd5c996ca192a16cf6d1fed338d148a191b5r1-512-288v2_hq.jpg;";"
Тёмный Филин;"Тёмный Филин; кто такой Тёмный Филин";Тёмный Филин - аккуматизированный злодей, захвативший Месье Дамокля. Это произошло из-за Ледибаг и Кота Нуара и сильной эмоции стыда. Способности: Использует широкий спектр гаджетов и инструментов, а также повышенную гибкость и боевые способности. Эпизод: «Тёмный Филин»;https://static.wikia.nocookie.net/ladybug/images/9/9c/Dark_Owl_Square.png/revision/latest?cb=20190324044659&path-prefix=ru;";"
Траблмейкер;"Траблмейкер; кто такой Траблмейкер";Траблмейкер - аккуматизированный злодей, захвативший Пенни Роллинг. Это произошло из-за давления со стороны коллег и сильной эмоции стресса. Способности: Может становиться неосязаемой с помощью своей ручки. Эпизод: «Траблмейкер»;https://static.wikia.nocookie.net/ladybug/images/d/d6/Troublemaker_Square.png/revision/latest?cb=20190324080400&path-prefix=ru;";"
Трио Карателей;"Трио Карателей; кто такой Трио Карателей";Трио Карателей - группа аккуматизированных злодеев, захвативших Алью Сезер, Роуз Левилён, Джулеку Куффен. Это произошло из-за Феликса Грахам де Ванили и сильной эмоции разочарования. Способности: Каратели — это на самом деле Леди Wifi, Принцесса Ароматов и Рефлекта. Эпизод: «Феликс»;https://static.wikia.nocookie.net/ladybug/images/9/95/350337A2-27BD-4D42-A9C7-D51829D6541B.png/revision/latest/scale-to-width-down/115?cb=20191105165025&path-prefix=ru;";"
Ужастик;"Ужастик; кто такой Ужастик";Ужастик - аккуматизированный злодей, захвативший Милен Апрэль. Это произошло из-за: Хлои Буржуа, самой Милен Апрэль и сильной эмоции стыда. Способности: Стреляет слизью изо рта и питается чужим страхом, увеличиваясь в размерах. Уменьшается, если реакция противоположная. Эпизод: «Ужастик»;https://static.wikia.nocookie.net/ladybug/images/3/36/Horrificator_Square.png/revision/latest?cb=20190315030127&path-prefix=ru;";"
Фараон;"Фараон; кто такой Фараон";Фараон - аккуматизированный злодей, захвативший Джалила Кюбдэль. Это произошло из-за Алима Кюбдэль и сильной эмоции отчаяния. Способности: Эпизод: «Фараон»;https://static.wikia.nocookie.net/ladybug/images/7/7f/Pharaoh_Square.png/revision/latest?cb=20190314155044&path-prefix=ru;";"
Фестин;"Фестин; кто такой Фестин";Фестин - аккуматизированный злодей, захвативший Дремлющего сентимонстра. Это произошло из-за Вана Фу, Маюры и сильной эмоции злости. Способности: После акуманизации увеличивается в размере и может глотать более крупные предметы. Эпизод: «Фестин»;https://static.wikia.nocookie.net/ladybug/images/0/0b/C_3RYAfjjIY.jpg/revision/latest?cb=20190919083501&path-prefix=ru;";"
Фрозер;"Фрозер; кто такой Фрозер";Фрозер - аккуматизированный злодей, захвативший Филиппа Канделоро. Это произошло из-за Андре Буржуа и сильной эмоции отчаяния. Способности: Замораживает всё своими коньками. Эпизод: «Фрозер»;https://static.wikia.nocookie.net/lady-bug/images/0/06/Frozer_Square.png/revision/latest?cb=20200501230109;";"
Хамелеон;"Хамелеон; кто такой Хамелеон";Хамелеон - аккуматизированный злодей, захвативший Лилу Росси. Это произошло из-за Адриана Агреста и сильной эмоции злости. Способности: Принимает облик того существа или предмета, которого она поцеловала. Жертва поцелуя на время теряет сознание. Эпизод: «Хамелеон»;https://static.wikia.nocookie.net/ladybug/images/4/40/Chameleon%27s_Versions_Square.png/revision/latest/scale-to-width-down/115?cb=20190321123902&path-prefix=ru;";"
Художник;"Художник; кто такой Художник";Художник - аккуматизированный злодей, захвативший Натаниэля Куртцберга. Это произошло из-за Хлои Буржуа и сильной эмоции обиды. Способности: Всё, что он рисует — появляется, а что стирает — пропадает. Эпизод: «Художник»;https://static.wikia.nocookie.net/ladybug/images/a/a5/Evillustrator_Square.png/revision/latest?cb=20190315024305&path-prefix=ru;";"
Цифровик;"Цифровик; кто такой Цифровик";Цифровик - аккуматизированный злодей, захвативший Винсента Аза. Это произошло из-за Джаггеда Стоуна, Пенни Роллинг и сильной эмоции досады. Способности: Превращает людей в живые фотографии. Эпизод: «Цифровик»;https://static.wikia.nocookie.net/ladybug/images/2/29/Pixelator_Square.png/revision/latest?cb=20190316143244&path-prefix=ru;";"
Чёрный Рыцарь;"Чёрный Рыцарь; кто такой Чёрный Рыцарь";Чёрный Рыцарь - аккуматизированный злодей, захвативший Арманду д’Аржакур. Это произошло из-за поражения на выборах мэра Парижа, Надьи Шамак и сильного чувства несправедливости. Способности: Превращает людей в свою гвардию, а машины в катапульты. Эпизод: «Чёрный Рыцарь»;https://static.wikia.nocookie.net/ladybug/images/1/1e/Darkblade_Square.png/revision/latest?cb=20190315033306&path-prefix=ru;";"
